	feature	importance	normalized_importance	cumulative_importance
373	Contig49874_RC	0.000630481283527209	0.000630481283527209	0.6765443246270256
374	NM_002666	0.0006287502150454455	0.0006287502150454455	0.6771730748420711
375	NM_001540	0.0006278769168970856	0.0006278769168970856	0.6778009517589683
376	NM_013324	0.0006250910843141235	0.0006250910843141235	0.6784260428432823
377	AL049987	0.0006242640172113287	0.0006242640172113287	0.6790503068604936
378	NM_004360	0.0006240106070240316	0.0006240106070240316	0.6796743174675176
379	NM_002864	0.0006229979776929356	0.0006229979776929356	0.6802973154452105
380	Contig19452_RC	0.0006219792002067675	0.0006219792002067675	0.6809192946454173
381	NM_012397	0.0006211274655945418	0.0006211274655945418	0.6815404221110118
382	NM_002988	0.0006187928152123777	0.0006187928152123777	0.6821592149262242
383	NM_002923	0.0006172307108765094	0.0006172307108765094	0.6827764456371007
384	NM_002963	0.0006171769362501287	0.0006171769362501287	0.6833936225733508
385	Contig50019_RC	0.0006168853278306381	0.0006168853278306381	0.6840105079011815
386	NM_005398	0.0006168331957738595	0.0006168331957738595	0.6846273410969553
387	NM_013410	0.0006165273166559535	0.0006165273166559535	0.6852438684136113
388	NM_002984	0.0006127723270155579	0.0006127723270155579	0.6858566407406268
389	X01394	0.0006097677173039999	0.0006097677173039999	0.6864664084579308
390	Contig38171_RC	0.0006091533107891772	0.0006091533107891772	0.68707556176872
391	NM_013372	0.0006079760577518602	0.0006079760577518602	0.6876835378264718
392	NM_003578	0.0006063897213702874	0.0006063897213702874	0.6882899275478421
393	NM_000324	0.0006049914472792573	0.0006049914472792573	0.6888949189951213
394	U06715	0.0006038080177321675	0.0006038080177321675	0.6894987270128535
395	Contig61829_RC	0.0006033805120547527	0.0006033805120547527	0.6901021075249083
396	Contig33976_RC	0.0006032005413389301	0.0006032005413389301	0.6907053080662472
397	Contig31596_RC	0.0006015204046885188	0.0006015204046885188	0.6913068284709357
398	NM_004750	0.0006011900615389387	0.0006011900615389387	0.6919080185324746
399	Contig52957_RC	0.0006009450107002807	0.0006009450107002807	0.6925089635431749
400	NM_017423	0.0006001130343815651	0.0006001130343815651	0.6931090765775565
401	Contig55838_RC	0.0006000934894244063	0.0006000934894244063	0.6937091700669809
402	Contig2446_RC	0.0005986359465591652	0.0005986359465591652	0.69430780601354
403	Contig53641_RC	0.0005939562505666677	0.0005939562505666677	0.6949017622641067
404	AB032953	0.0005919424364425817	0.0005919424364425817	0.6954937047005493
405	Contig19551	0.0005919241052832487	0.0005919241052832487	0.6960856288058326
406	NM_001062	0.0005919117946005583	0.0005919117946005583	0.6966775406004332
407	NM_002763	0.0005902293760403598	0.0005902293760403598	0.6972677699764736
408	NM_004833	0.0005864110258385948	0.0005864110258385948	0.6978541810023121
409	NM_020130	0.0005834113010183785	0.0005834113010183785	0.6984375923033305
410	Contig53183_RC	0.0005817106041577168	0.0005817106041577168	0.6990193029074881
411	Contig54913_RC	0.0005810266312198365	0.0005810266312198365	0.699600329538708
412	AB041269	0.0005800870872795247	0.0005800870872795247	0.7001804166259875
413	AF070632	0.0005792845673606904	0.0005792845673606904	0.7007597011933482
414	AJ249377	0.0005790930727787499	0.0005790930727787499	0.7013387942661269
415	NM_006533	0.000579042570914673	0.000579042570914673	0.7019178368370416
416	NM_005288	0.0005788721429542871	0.0005788721429542871	0.7024967089799958
417	AF052095	0.0005781741081361393	0.0005781741081361393	0.7030748830881319
418	Contig57359_RC	0.0005780826990888026	0.0005780826990888026	0.7036529657872207
419	NM_007281	0.0005777862042167494	0.0005777862042167494	0.7042307519914375
420	Contig14683_RC	0.0005760325993702902	0.0005760325993702902	0.7048067845908078
421	NM_000228	0.00057301851967934	0.00057301851967934	0.7053798031104872
422	Contig53226_RC	0.0005712315767016144	0.0005712315767016144	0.7059510346871888
423	AF172932	0.0005679232171860121	0.0005679232171860121	0.7065189579043748
424	Contig47405_RC	0.000567163970813754	0.000567163970813754	0.7070861218751886
425	NM_002983	0.0005648032501365319	0.0005648032501365319	0.7076509251253251
426	AF055033	0.0005645771270786379	0.0005645771270786379	0.7082155022524038
427	NM_000165	0.0005643572269532031	0.0005643572269532031	0.7087798594793571
428	NM_000930	0.0005639721783542817	0.0005639721783542817	0.7093438316577113
429	NM_002053	0.0005636028328793332	0.0005636028328793332	0.7099074344905907
430	Contig58512_RC	0.0005622328533534188	0.0005622328533534188	0.7104696673439441
431	Contig20137_RC	0.0005622291375000332	0.0005622291375000332	0.7110318964814442
432	NM_020639	0.0005592853819572937	0.0005592853819572937	0.7115911818634014
433	Contig48518_RC	0.0005589259542642005	0.0005589259542642005	0.7121501078176656
434	Contig15384_RC	0.0005576730519560022	0.0005576730519560022	0.7127077808696216
435	AB037734	0.0005568761775912857	0.0005568761775912857	0.7132646570472129
436	NM_016260	0.0005556879291953806	0.0005556879291953806	0.7138203449764082
437	Contig18502_RC	0.0005528524915923132	0.0005528524915923132	0.7143731974680005
438	NM_005855	0.0005525094972425131	0.0005525094972425131	0.714925706965243
439	NM_006529	0.0005523571581068541	0.0005523571581068541	0.7154780641233499
440	NM_004430	0.0005519523927838098	0.0005519523927838098	0.7160300165161337
441	Contig44708_RC	0.0005504486944693989	0.0005504486944693989	0.7165804652106031
442	Contig55181_RC	0.0005502348787662072	0.0005502348787662072	0.7171307000893693
443	Contig28152_RC	0.0005494143151564318	0.0005494143151564318	0.7176801144045257
444	Contig33296_RC	0.0005487235797837419	0.0005487235797837419	0.7182288379843095
445	NM_004354	0.0005480342152640785	0.0005480342152640785	0.7187768721995735
446	AB018289	0.0005457917052947575	0.0005457917052947575	0.7193226639048683
447	NM_003004	0.0005446624471565354	0.0005446624471565354	0.7198673263520249
448	NM_014074	0.0005433052412887643	0.0005433052412887643	0.7204106315933136
449	NM_002038	0.000542958823047246	0.000542958823047246	0.7209535904163609
450	NM_005067	0.0005426280940722632	0.0005426280940722632	0.7214962185104331
451	NM_006198	0.0005425631914885073	0.0005425631914885073	0.7220387817019216
452	NM_000168	0.0005416038355228897	0.0005416038355228897	0.7225803855374445
453	NM_001964	0.0005410821329926181	0.0005410821329926181	0.7231214676704372
454	NM_003256	0.0005404194959029478	0.0005404194959029478	0.7236618871663402
455	AB033083	0.0005400620517583314	0.0005400620517583314	0.7242019492180986
456	NM_019598	0.0005376001785619517	0.0005376001785619517	0.7247395493966605
457	Contig43435_RC	0.0005375372718181624	0.0005375372718181624	0.7252770866684787
458	NM_014241	0.0005367493910075958	0.0005367493910075958	0.7258138360594862
459	Contig51967_RC	0.000535157523706812	0.000535157523706812	0.726348993583193
460	NM_005558	0.0005336629525670446	0.0005336629525670446	0.7268826565357601
461	AL080222	0.0005331778850782901	0.0005331778850782901	0.7274158344208385
462	X02761	0.0005329172225228807	0.0005329172225228807	0.7279487516433614
463	Contig15750_RC	0.0005322766559199278	0.0005322766559199278	0.7284810282992813
464	Contig45703_RC	0.0005316487466050803	0.0005316487466050803	0.7290126770458863
465	NM_001393	0.0005312645431133233	0.0005312645431133233	0.7295439415889997
466	NM_001878	0.0005306160051837933	0.0005306160051837933	0.7300745575941835
467	Contig23039_RC	0.0005302537557404038	0.0005302537557404038	0.7306048113499239
468	NM_001999	0.0005293098862738211	0.0005293098862738211	0.7311341212361978
469	NM_002276	0.0005291604012180752	0.0005291604012180752	0.7316632816374159
470	Contig51994_RC	0.000529096092692648	0.000529096092692648	0.7321923777301086
471	Contig65658_RC	0.0005290874152600939	0.0005290874152600939	0.7327214651453687
472	Contig399_RC	0.0005286104773330396	0.0005286104773330396	0.7332500756227017
473	NM_002965	0.0005269594902308754	0.0005269594902308754	0.7337770351129326
474	NM_003512	0.0005248641451014194	0.0005248641451014194	0.734301899258034
475	NM_000734	0.0005246730587141603	0.0005246730587141603	0.7348265723167482
476	NM_002457	0.0005245497140813849	0.0005245497140813849	0.7353511220308295
477	NM_001944	0.0005232053561192693	0.0005232053561192693	0.7358743273869488
478	NM_014373	0.0005221132868207161	0.0005221132868207161	0.7363964406737695
479	Contig51595_RC	0.0005218941412817225	0.0005218941412817225	0.7369183348150512
480	NM_001627	0.0005209289250253367	0.0005209289250253367	0.7374392637400765
481	Contig4382_RC	0.0005201010885061462	0.0005201010885061462	0.7379593648285827
482	Contig28670_RC	0.0005186005609284734	0.0005186005609284734	0.7384779653895112
483	NM_018136	0.0005169254286437171	0.0005169254286437171	0.7389948908181548
484	NM_012339	0.0005159057304622948	0.0005159057304622948	0.7395107965486172
485	NM_004170	0.0005147457470856902	0.0005147457470856902	0.7400255422957028
486	Contig52994_RC	0.0005138162135042415	0.0005138162135042415	0.740539358509207
487	Contig48156_RC	0.0005135578739371446	0.0005135578739371446	0.7410529163831442
488	AL137274	0.0005133884480476334	0.0005133884480476334	0.7415663048311918
489	AF224266	0.0005116673397737892	0.0005116673397737892	0.7420779721709656
490	Contig43833_RC	0.0005108708941422362	0.0005108708941422362	0.7425888430651079
491	Contig30480_RC	0.0005103564871826523	0.0005103564871826523	0.7430991995522905
492	NM_003287	0.0005090749925412747	0.0005090749925412747	0.7436082745448318
493	AF055084	0.0005088773375976845	0.0005088773375976845	0.7441171518824294
494	Contig53022_RC	0.0005087084457181295	0.0005087084457181295	0.7446258603281476
495	Contig14967_RC	0.0005080251532350599	0.0005080251532350599	0.7451338854813827
496	NM_005978	0.0005075131969001124	0.0005075131969001124	0.7456413986782828
497	D90070	0.000505838917477303	0.000505838917477303	0.7461472375957602
498	NM_003740	0.0005055649130921122	0.0005055649130921122	0.7466528025088522
499	NM_005252	0.0005052299970821963	0.0005052299970821963	0.7471580325059345
500	NM_015310	0.0005026532468709073	0.0005026532468709073	0.7476606857528054
501	Contig50360_RC	0.0005024353181432981	0.0005024353181432981	0.7481631210709487
502	NM_004670	0.0005023216746463472	0.0005023216746463472	0.7486654427455951
503	NM_000477	0.0005021967138542426	0.0005021967138542426	0.7491676394594493
504	NM_018208	0.0005018258012577824	0.0005018258012577824	0.7496694652607071
505	Contig14812_RC	0.0005017905866173399	0.0005017905866173399	0.7501712558473245
506	NM_005764	0.0005013795465483091	0.0005013795465483091	0.7506726353938727
507	Contig13724_RC	0.0005013305788742053	0.0005013305788742053	0.751173965972747
508	U22028	0.0005006721384153561	0.0005006721384153561	0.7516746381111623
509	NM_000050	0.000500365431172633	0.000500365431172633	0.7521750035423349
510	NM_006536	0.0005001555635350376	0.0005001555635350376	0.7526751591058699
511	NM_001554	0.0005000747234970882	0.0005000747234970882	0.753175233829367
512	Contig57138_RC	0.0004991632244188638	0.0004991632244188638	0.7536743970537859
513	Contig29828_RC	0.0004948845701923493	0.0004948845701923493	0.7541692816239782
514	AB007954	0.0004943255799506564	0.0004943255799506564	0.7546636072039289
515	X93006	0.0004920452527651534	0.0004920452527651534	0.755155652456694
516	Contig54058	0.0004899162829489933	0.0004899162829489933	0.7556455687396431
517	AB014533	0.0004886901824605192	0.0004886901824605192	0.7561342589221036
518	NM_003225	0.0004875693688906593	0.0004875693688906593	0.7566218282909942
519	Contig55606_RC	0.0004875253542266212	0.0004875253542266212	0.7571093536452208
520	Contig15329_RC	0.0004872617742250248	0.0004872617742250248	0.7575966154194458
521	Contig51981_RC	0.0004865626044623345	0.0004865626044623345	0.7580831780239081
522	NM_005063	0.0004855707936446263	0.0004855707936446263	0.7585687488175528
523	NM_003462	0.0004843614395274985	0.0004843614395274985	0.7590531102570802
524	Contig41587_RC	0.0004841808311077069	0.0004841808311077069	0.7595372910881879
525	U80736	0.00048255893867474835	0.00048255893867474835	0.7600198500268627
526	NM_001635	0.00048160686933659445	0.00048160686933659445	0.7605014568961993
527	NM_016577	0.00047995064279275846	0.00047995064279275846	0.760981407538992
528	Contig28697_RC	0.0004794628955859105	0.0004794628955859105	0.7614608704345779
529	NM_004213	0.000479070739161823	0.000479070739161823	0.7619399411737398
530	NM_000853	0.00047906078752664623	0.00047906078752664623	0.7624190019612664
531	NM_001254	0.0004789053735756519	0.0004789053735756519	0.7628979073348421
532	AL157502	0.00047870923166995504	0.00047870923166995504	0.763376616566512
533	NM_006823	0.00047867316137528156	0.00047867316137528156	0.7638552897278873
534	NM_021127	0.0004782286643948593	0.0004782286643948593	0.7643335183922821
535	AK002005	0.00047746223519344106	0.00047746223519344106	0.7648109806274755
536	NM_001338	0.0004767963421057132	0.0004767963421057132	0.7652877769695813
537	Contig27405_RC	0.0004764093701945742	0.0004764093701945742	0.7657641863397758
538	NM_007191	0.0004757414731990185	0.0004757414731990185	0.7662399278129749
539	Contig43983_RC	0.00047495354395902064	0.00047495354395902064	0.7667148813569339
540	NM_001674	0.00047495160723831653	0.00047495160723831653	0.7671898329641722
541	NM_004245	0.00047459928207820365	0.00047459928207820365	0.7676644322462504
542	Contig28038_RC	0.0004740915071679217	0.0004740915071679217	0.7681385237534183
543	Contig53944_RC	0.00047292043190356493	0.00047292043190356493	0.7686114441853219
544	NM_004525	0.00047211673951546613	0.00047211673951546613	0.7690835609248373
545	Contig29822_RC	0.0004698199961696255	0.0004698199961696255	0.7695533809210069
546	NM_003714	0.00046932097668367644	0.00046932097668367644	0.7700227018976906
547	NM_000846	0.00046851909159350256	0.00046851909159350256	0.7704912209892841
548	NM_005165	0.00046558650427171687	0.00046558650427171687	0.7709568074935559
549	NM_002652	0.00046513786469960707	0.00046513786469960707	0.7714219453582555
550	NM_014767	0.0004626656275422172	0.0004626656275422172	0.7718846109857977
551	NM_002590	0.00046257447231867543	0.00046257447231867543	0.7723471854581164
552	NM_005218	0.0004624620950103927	0.0004624620950103927	0.7728096475531269
553	Contig15133_RC	0.0004608380154641197	0.0004608380154641197	0.773270485568591
554	D25272	0.00046033696489913845	0.00046033696489913845	0.7737308225334901
555	Contig41905_RC	0.0004592848411480442	0.0004592848411480442	0.7741901073746381
556	NM_002145	0.0004588179272985516	0.0004588179272985516	0.7746489253019366
557	NM_003081	0.0004587903449456706	0.0004587903449456706	0.7751077156468823
558	Contig40434_RC	0.0004581116113909211	0.0004581116113909211	0.7755658272582732
559	AL137343	0.0004579681988858656	0.0004579681988858656	0.776023795457159
560	NM_001353	0.00045711277146585726	0.00045711277146585726	0.7764809082286249
561	Contig36520_RC	0.00045672551922375183	0.00045672551922375183	0.7769376337478486
562	NM_006338	0.0004565593377693586	0.0004565593377693586	0.777394193085618
563	NM_002888	0.00045606670352333814	0.00045606670352333814	0.7778502597891414
564	AL110126	0.0004551369880241451	0.0004551369880241451	0.7783053967771655
565	NM_001717	0.00045354605946425577	0.00045354605946425577	0.7787589428366297
566	NM_001063	0.0004524817424426385	0.0004524817424426385	0.7792114245790723
567	NM_002932	0.0004503315176091243	0.0004503315176091243	0.7796617560966814
568	AL080137	0.0004500500726362985	0.0004500500726362985	0.7801118061693177
569	NM_017821	0.00044963737135283386	0.00044963737135283386	0.7805614435406706
570	NM_004867	0.00044957353321436956	0.00044957353321436956	0.781011017073885
571	Contig56160_RC	0.00044768937961111075	0.00044768937961111075	0.7814587064534961
572	NM_004291	0.0004476395203797728	0.0004476395203797728	0.7819063459738759
573	NM_001723	0.0004463647014854286	0.0004463647014854286	0.7823527106753613
574	Contig35978	0.0004459266438481697	0.0004459266438481697	0.7827986373192094
575	Contig15169_RC	0.0004454038949621029	0.0004454038949621029	0.7832440412141715
576	Contig49855	0.0004448900664769754	0.0004448900664769754	0.7836889312806484
577	NM_000090	0.0004448228189089703	0.0004448228189089703	0.7841337540995574
578	NM_003155	0.00044446786268001297	0.00044446786268001297	0.7845782219622375
579	Contig35814_RC	0.0004442826715359135	0.0004442826715359135	0.7850225046337734
580	Contig31133_RC	0.00044166262067445514	0.00044166262067445514	0.7854641672544479
581	Contig44265_RC	0.00044124370593528605	0.00044124370593528605	0.7859054109603831
582	Contig38285_RC	0.0004404415709162626	0.0004404415709162626	0.7863458525312994
583	Contig50927_RC	0.00043641301734791615	0.00043641301734791615	0.7867822655486473
584	NM_001838	0.0004361900085854165	0.0004361900085854165	0.7872184555572327
585	Contig51255_RC	0.00043553590118593677	0.00043553590118593677	0.7876539914584186
586	NM_001085	0.00043514251564618126	0.00043514251564618126	0.7880891339740648
587	AL080059	0.00043500404145924593	0.00043500404145924593	0.788524138015524
588	U46752	0.0004346293122955052	0.0004346293122955052	0.7889587673278196
589	NM_004774	0.00043445281235537605	0.00043445281235537605	0.7893932201401749
590	M33318	0.0004340962348546756	0.0004340962348546756	0.7898273163750296
591	AB006625	0.0004334285840178385	0.0004334285840178385	0.7902607449590474
592	NM_000362	0.0004328907380154961	0.0004328907380154961	0.7906936356970629
593	Contig34009_RC	0.0004312096988010933	0.0004312096988010933	0.7911248453958639
594	Contig46567	0.00043055272706965086	0.00043055272706965086	0.7915553981229335
595	Contig38826_RC	0.00043037821932681954	0.00043037821932681954	0.7919857763422603
596	Contig27900_RC	0.0004302988212737899	0.0004302988212737899	0.7924160751635341
597	NM_003474	0.0004296571927079953	0.0004296571927079953	0.7928457323562421
598	NM_007036	0.00042957208135197976	0.00042957208135197976	0.7932753044375941
599	NM_012269	0.0004291758661165951	0.0004291758661165951	0.7937044803037107
600	Contig52960_RC	0.00042897316403021663	0.00042897316403021663	0.7941334534677409
601	Contig15418_RC	0.0004282162996663647	0.0004282162996663647	0.7945616697674073
602	NM_000964	0.0004276258606708992	0.0004276258606708992	0.7949892956280782
603	Contig16202_RC	0.0004264454934851631	0.0004264454934851631	0.7954157411215633
604	Contig35298_RC	0.00042639358463959494	0.00042639358463959494	0.7958421347062029
605	Contig48971_RC	0.00042539227464414946	0.00042539227464414946	0.796267526980847
606	NM_000931	0.0004252775976266355	0.0004252775976266355	0.7966928045784737
607	NM_003378	0.000425265152318782	0.000425265152318782	0.7971180697307925
608	U67784	0.0004244405489081865	0.0004244405489081865	0.7975425102797007
609	J05125	0.0004243996351830627	0.0004243996351830627	0.7979669099148837
610	NM_001395	0.0004237635086695786	0.0004237635086695786	0.7983906734235533
611	NM_001089	0.00042304015709246535	0.00042304015709246535	0.7988137135806458
612	Contig34449_RC	0.00042207243460828123	0.00042207243460828123	0.799235786015254
613	NM_016267	0.0004201950033887194	0.0004201950033887194	0.7996559810186428
614	Contig44010_RC	0.0004200364800222243	0.0004200364800222243	0.800076017498665
615	NM_002426	0.000419249284217987	0.000419249284217987	0.800495266782883
616	NM_001548	0.00041921420640644424	0.00041921420640644424	0.8009144809892894
617	AK000660	0.0004189650281967266	0.0004189650281967266	0.8013334460174861
618	NM_004496	0.0004180597315394365	0.0004180597315394365	0.8017515057490255
619	NM_002575	0.0004179900618521243	0.0004179900618521243	0.8021694958108777
620	Contig43639_RC	0.0004169755779963341	0.0004169755779963341	0.8025864713888741
621	NM_006006	0.00041576723772777496	0.00041576723772777496	0.8030022386266018
622	NM_018166	0.00041554143394957924	0.00041554143394957924	0.8034177800605514
623	Contig44287_RC	0.00041547835968379614	0.00041547835968379614	0.8038332584202352
624	Contig37702_RC	0.0004149967929114863	0.0004149967929114863	0.8042482552131467
625	NM_014781	0.0004135824287570546	0.0004135824287570546	0.8046618376419038
626	Contig46089_RC	0.0004135019962998787	0.0004135019962998787	0.8050753396382037
627	V00522	0.0004134616786650582	0.0004134616786650582	0.8054888013168687
628	Contig25195_RC	0.00041236619985786675	0.00041236619985786675	0.8059011675167266
629	Contig28528	0.000411854384658566	0.000411854384658566	0.8063130219013851
630	NM_002358	0.00041138337045200894	0.00041138337045200894	0.8067244052718371
631	NM_001884	0.0004102013191191507	0.0004102013191191507	0.8071346065909563
632	NM_001901	0.0004093009689188337	0.0004093009689188337	0.807543907559875
633	AF201951	0.00040872402200134536	0.00040872402200134536	0.8079526315818764
634	NM_006226	0.0004086918631781227	0.0004086918631781227	0.8083613234450545
635	Contig55228_RC	0.0004058055065876111	0.0004058055065876111	0.8087671289516422
636	NM_009585	0.000405241985145971	0.000405241985145971	0.8091723709367882
637	Contig35875_RC	0.00040366957859305227	0.00040366957859305227	0.8095760405153812
638	NM_017680	0.0004019958019258843	0.0004019958019258843	0.8099780363173071
639	Contig54325_RC	0.0004019295995042284	0.0004019295995042284	0.8103799659168114
640	NM_003645	0.0004018948578281262	0.0004018948578281262	0.8107818607746395
641	Contig36440	0.0004016115643829699	0.0004016115643829699	0.8111834723390225
642	NM_004792	0.0004012831308053645	0.0004012831308053645	0.8115847554698279
643	NM_005132	0.0003999048424579576	0.0003999048424579576	0.8119846603122859
644	Contig42882_RC	0.0003984536597966439	0.0003984536597966439	0.8123831139720825
645	NM_019013	0.0003980710663919313	0.0003980710663919313	0.8127811850384744
646	Contig42500_RC	0.00039678786767809025	0.00039678786767809025	0.8131779729061525
647	Contig53307_RC	0.00039648421763283505	0.00039648421763283505	0.8135744571237853
648	Contig28549	0.00039639274129951854	0.00039639274129951854	0.8139708498650848
649	NM_002775	0.0003958520132904123	0.0003958520132904123	0.8143667018783752
650	Contig38654_RC	0.0003952852171780245	0.0003952852171780245	0.8147619870955533
651	Contig40789_RC	0.00039427610512137156	0.00039427610512137156	0.8151562632006746
652	NM_018104	0.0003934928516357757	0.0003934928516357757	0.8155497560523104
653	NM_001958	0.00039339954972968024	0.00039339954972968024	0.8159431556020401
654	Contig53007_RC	0.00039288539261630057	0.00039288539261630057	0.8163360409946564
655	AK002088	0.0003928353406498015	0.0003928353406498015	0.8167288763353062
656	NM_000331	0.00039282673322227764	0.00039282673322227764	0.8171217030685285
657	NM_005213	0.0003926238743021416	0.0003926238743021416	0.8175143269428307
658	Contig46909_RC	0.0003921781227639967	0.0003921781227639967	0.8179065050655947
659	Contig57293	0.00039181065024127335	0.00039181065024127335	0.818298315715836
660	Contig1789_RC	0.00039098521280491323	0.00039098521280491323	0.8186893009286409
661	Contig42518_RC	0.0003901176683921899	0.0003901176683921899	0.819079418597033
662	Contig33811_RC	0.0003899152015019118	0.0003899152015019118	0.8194693337985349
663	Contig46918_RC	0.0003896237300796016	0.0003896237300796016	0.8198589575286145
664	AL137449	0.0003892662167711367	0.0003892662167711367	0.8202482237453856
665	Contig39242_RC	0.0003881070920647722	0.0003881070920647722	0.8206363308374505
666	Contig10601_RC	0.00038808573758339425	0.00038808573758339425	0.8210244165750339
667	NM_005025	0.0003879444881718441	0.0003879444881718441	0.8214123610632057
668	NM_005357	0.0003878912451337541	0.0003878912451337541	0.8218002523083394
669	NM_006206	0.00038731415996076917	0.00038731415996076917	0.8221875664683002
670	NM_004807	0.0003860804843627198	0.0003860804843627198	0.8225736469526629
671	NM_005130	0.00038557583418535337	0.00038557583418535337	0.8229592227868482
672	NM_002809	0.0003855567890925871	0.0003855567890925871	0.8233447795759408
673	NM_005310	0.0003855495192416734	0.0003855495192416734	0.8237303290951824
674	NM_001710	0.000384530804877771	0.000384530804877771	0.8241148599000602
675	NM_000507	0.000383658092355793	0.000383658092355793	0.8244985179924159
676	U10991	0.0003832087333751349	0.0003832087333751349	0.8248817267257911
677	AB033060	0.0003827148348662119	0.0003827148348662119	0.8252644415606573
678	Contig39492_RC	0.0003826617040642925	0.0003826617040642925	0.8256471032647216
679	NM_013231	0.0003815927722467912	0.0003815927722467912	0.8260286960369684
680	NM_006334	0.0003814002899433435	0.0003814002899433435	0.8264100963269118
681	AL137517	0.0003810673452923057	0.0003810673452923057	0.8267911636722041
682	NM_001074	0.0003809496616128157	0.0003809496616128157	0.8271721133338169
683	Contig8898_RC	0.00038053641635640807	0.00038053641635640807	0.8275526497501733
684	NM_005794	0.0003805113164648216	0.0003805113164648216	0.8279331610666381
685	NM_014365	0.00038048050353293897	0.00038048050353293897	0.828313641570171
686	Contig52737_RC	0.0003797332761110722	0.0003797332761110722	0.828693374846282
687	NM_006398	0.00037945122126130723	0.00037945122126130723	0.8290728260675433
688	NM_002628	0.0003782677184134887	0.0003782677184134887	0.8294510937859568
689	S62027	0.00037807115000990733	0.00037807115000990733	0.8298291649359667
690	NM_003311	0.0003772052150899954	0.0003772052150899954	0.8302063701510567
691	Contig43708_RC	0.0003765088265839534	0.0003765088265839534	0.8305828789776406
692	Contig50769_RC	0.0003759887477376731	0.0003759887477376731	0.8309588677253783
693	NM_014211	0.0003759103328015514	0.0003759103328015514	0.8313347780581799
694	NM_000029	0.000375048100166306	0.000375048100166306	0.8317098261583462
695	NM_005410	0.00037123260379008915	0.00037123260379008915	0.8320810587621363
696	Contig42139	0.00037039130259622225	0.00037039130259622225	0.8324514500647325
697	NM_014258	0.00036982280325178194	0.00036982280325178194	0.8328212728679844
698	NM_016348	0.00036960854970208973	0.00036960854970208973	0.8331908814176865
699	NM_002127	0.0003687379057357777	0.0003687379057357777	0.8335596193234223
700	NM_014443	0.0003685965362532193	0.0003685965362532193	0.8339282158596755
701	NM_003881	0.00036820374996626894	0.00036820374996626894	0.8342964196096417
702	NM_001327	0.0003672496792442646	0.0003672496792442646	0.834663669288886
703	NM_000668	0.0003662201590135232	0.0003662201590135232	0.8350298894478996
704	AB037763	0.00036614492386993335	0.00036614492386993335	0.8353960343717695
705	AF103375	0.00036589602029157684	0.00036589602029157684	0.835761930392061
706	NM_005069	0.0003655376302220709	0.0003655376302220709	0.8361274680222831
707	D25328	0.00036511826603615805	0.00036511826603615805	0.8364925862883192
708	NM_000077	0.00036507510804879465	0.00036507510804879465	0.8368576613963681
709	Contig41850_RC	0.0003648749374575696	0.0003648749374575696	0.8372225363338256
710	NM_006475	0.0003639680322405376	0.0003639680322405376	0.8375865043660662
711	NM_004190	0.000363864662667074	0.000363864662667074	0.8379503690287332
712	Contig38438_RC	0.00036380227098251777	0.00036380227098251777	0.8383141712997157
713	Contig38746_RC	0.00036324031612180183	0.00036324031612180183	0.8386774116158375
714	X57819	0.00036316058508543373	0.00036316058508543373	0.839040572200923
715	AF131741	0.00036176010367660905	0.00036176010367660905	0.8394023323045996
716	AF079529	0.00036096605294330366	0.00036096605294330366	0.8397632983575429
717	Contig43096_RC	0.0003600698816239741	0.0003600698816239741	0.8401233682391669
718	NM_002422	0.00035890191120587113	0.00035890191120587113	0.8404822701503728
719	NM_002844	0.0003581401344191497	0.0003581401344191497	0.840840410284792
720	NM_003561	0.0003579371413346831	0.0003579371413346831	0.8411983474261266
721	Contig51660_RC	0.00035766507120969495	0.00035766507120969495	0.8415560124973364
722	NM_002216	0.00035751905083575573	0.00035751905083575573	0.8419135315481722
723	Contig54547_RC	0.0003570339626687236	0.0003570339626687236	0.8422705655108409
724	Contig47982_RC	0.0003562256004091067	0.0003562256004091067	0.84262679111125
725	NM_002091	0.00035528916909209065	0.00035528916909209065	0.8429820802803422
726	NM_000104	0.00035524770127987325	0.00035524770127987325	0.8433373279816221
727	AF222694	0.00035367433094782313	0.00035367433094782313	0.8436910023125699
728	AB029018	0.0003532875764355052	0.0003532875764355052	0.8440442898890054
729	NM_006071	0.0003518055815279889	0.0003518055815279889	0.8443960954705334
730	NM_001734	0.00035176124628952737	0.00035176124628952737	0.844747856716823
731	NM_002275	0.00035153963214605154	0.00035153963214605154	0.845099396348969
732	NM_001647	0.0003507292927765723	0.0003507292927765723	0.8454501256417456
733	Contig38918_RC	0.0003504137658486975	0.0003504137658486975	0.8458005394075943
734	S70004	0.0003501788670912107	0.0003501788670912107	0.8461507182746855
735	Contig46301_RC	0.0003501388728823155	0.0003501388728823155	0.8465008571475677
736	NM_020162	0.00034973572932760986	0.00034973572932760986	0.8468505928768953
737	Contig49058_RC	0.0003496986984482953	0.0003496986984482953	0.8472002915753436
738	Contig43476_RC	0.00034967151056806376	0.00034967151056806376	0.8475499630859117
739	AL137619	0.00034773056149085135	0.00034773056149085135	0.8478976936474025
740	NM_001920	0.00034765931423549196	0.00034765931423549196	0.848245352961638
741	NM_001511	0.0003475694691657148	0.0003475694691657148	0.8485929224308038
742	NM_014696	0.0003466150741793309	0.0003466150741793309	0.8489395375049831
743	U05589	0.0003465586878196144	0.0003465586878196144	0.8492860961928027
744	Contig23108_RC	0.0003463303779992471	0.0003463303779992471	0.849632426570802
